codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
9.1.1.1.8.01.1.4.01.00.00.00.000;02;0201;0,00;-16.413,88;0001;"(R)IPTU - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - PROPRIO";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.1.4.02.00.00.00.000;02;0201;0,00;-6.839,21;0020;"(R)IPTU - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - MDE";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.1.4.03.00.00.00.000;02;0201;0,00;-4.103,50;0040;"(R)IPTU - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - ASPS";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.4.0.00.00.00.00.000;02;0201;0,00;-13.314,90;0000;"(R)IMPOSTO SOBRE TRANSMISSAO “INTER VIVOS” DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.4.1.00.00.00.00.000;02;0201;0,00;-13.314,90;0000;"(R)IMPOSTO SOBRE TRANSMISSAO “INTER VIVOS” DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - PRIN";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;0,00;-7.988,93;0001;"(R)ITBI - PRINCIPAL - PROPRIO";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;-3.328,73;0020;"(R)ITBI - PRINCIPAL - MDE";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;-1.997,24;0040;"(R)ITBI - PRINCIPAL - ASPS";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.0.0.00.00.00.00.000;02;0201;0,00;-56,78;0000;"(R)IMPOSTOS SOBRE A PRODUCAO, CIRCULACAO DE MERCADORIAS E SERVICOS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.3.0.00.00.00.00.000;02;0201;0,00;-56,78;0000;"(R)IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.3.4.00.00.00.00.000;02;0201;0,00;-56,78;0000;"(R)IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - MULTAS E JUROS DE MORA DA DIVIDA ATIVA";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.3.4.01.00.00.00.000;02;0201;0,00;-34,06;0001;"(R)ISS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - PROPRIO";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.3.4.02.00.00.00.000;02;0201;0,00;-14,20;0020;"(R)ISS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - MDE";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.1.8.02.3.4.03.00.00.00.000;02;0201;0,00;-8,52;0040;"(R)ISS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA  - ASPS";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;-1.447,86;0000;(R)TAXAS;S;04;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.00.0.0.00.00.00.00.000;02;0201;0,00;-1.447,86;0000;"(R)TAXAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;05;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.0.0.00.00.00.00.000;02;0201;0,00;-1.447,86;0000;"(R)TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.9.0.00.00.00.00.000;02;0201;0,00;-1.447,86;0000;"(R)TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - OUTRAS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.9.4.00.00.00.00.000;02;0201;0,00;-1.447,86;0000;"(R)TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - OUTRAS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.9.4.01.00.00.00.000;02;0201;0,00;-1.417,73;0001;"(R)TAXA DE VISTORIA - MULTA E JUROS DE MORA DA DIVIDA ATIVA";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.9.4.03.00.00.00.000;02;0201;0,00;-28,88;0001;"(R)ALVARA DE LICENCA E LOCALIZACAO - MULTA E JUROS DE MORA DA DIVIDA ATIVA";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.1.2.8.01.9.4.04.00.00.00.000;02;0201;0,00;-1,25;0001;"(R)TAXA DE EXPEDIENTE - MULTA E JUROS DE MORA DA DIVIDA ATIVA";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;-418.539,83;0000;"(R)RECEITA PATRIMONIAL";S;03;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;-418.539,83;0000;"(R)VALORES MOBILIARIOS";S;04;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.0.0.00.00.00.00.000;02;0201;0,00;-418.539,83;0000;"(R)JUROS E CORRECOES MONETARIAS";S;05;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.0.00.00.00.00.000;02;0201;0,00;-8.938,75;0000;"(R)REMUNERACAO DE DEPOSITOS BANCARIOS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.00.00.00.00.000;02;0201;0,00;-8.938,75;0000;"(R)REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.00.00.00.000;02;0201;0,00;-2.760,92;0000;"(R)REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.00.00.000;02;0201;0,00;-963,37;0000;"(R)REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE - PRINCIPAL";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.05.00.000;02;0201;0,00;-926,76;4500;"(R)RENDIMENTOS ATENCAO BASICA FEDERAL RV4500";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.34.00.000;02;0201;0,00;-36,61;4505;"(R)REND ESTRUT./ADEQ. ASSIST. ODONT. APS RV4505 PORT GM/MS 3.473/2020";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.00.00.000;02;0201;0,00;-3,71;0000;"(R)REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTENCIA SOCIA";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.07.00.000;02;0201;0,00;-3,71;1069;"(R)REND COVID-19/SUAS PORT MC 369/2020 - ALIM RV1069";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.00.00.000;02;0201;0,00;-1.793,84;0000;"(R)REMUNERACAO DE OUTROS DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.04.00.000;02;0201;0,00;-0,04;1006;"(R)REND. AUXILIO COVID-19 LEI ALDIR BLANC L14017/2020 RV1006";A;08;109;0,00;3160;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.08.00.000;02;0201;0,00;-163,58;1200;"(R)RENDIMENTOS POUP. PAVIMENTACAO CONVENIO 829118/2016/SICONV PROPOSTA 6878/2016 RV1200";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.12.00.000;02;0201;0,00;-8,73;1207;"(R)REND. POUP. CONVENIO 877247/2018/SICONV PROP054169/2018SICONV RV1207";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.15.00.000;02;0201;0,00;-855,47;1203;"(R)REND POUP PAV URB SICONV CONVENIO 847175/17 RV1203";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.16.00.000;02;0201;0,00;-24,83;1206;"(R)Rend. Poup. CONVENIO 876152/2018/SICONV PROP045635/2018SICONV RV1206";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.21.00.000;02;0201;0,00;0,00;1112;"(R) REND. PIT FE - PROGRAMA DE INTEGRACAO TRIBUTARIA RV1112";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.22.00.000;02;0201;0,00;-118,95;1209;"(R)REND. APLIC. RECAPEAMENTO ASFALTICO CONV896694/2019SICONV RV1209";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.23.00.000;02;0201;0,00;-622,24;1209;"(R)REND. POUP. RECAPEAMENTO ASFALTICO CONV896694/2019SICONV RV1209";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.00.00.00.000;02;0201;0,00;-6.177,83;0000;"(R)REMUNERACAO DE DEPOSITOS DE RECURSOS NAO VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.99.00.00.000;02;0201;0,00;-6.177,83;0000;"(R)REMUNERACAO DE OUTROS DEPOSITOS  BANCARIOS DE RECURSOS NAO VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.99.08.00.000;02;0201;0,00;-6.177,83;0001;"(R)RENDIMENTOS PODER EXECUTIVO - SICREDI";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.0.00.00.00.00.000;02;0201;0,00;-409.601,08;0000;"(R)REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.00.00.00.00.000;12;1201;0,00;-409.601,08;0000;"(R)REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;0,00;0,00;0050;"(R)FPSM BB PREVID RF IMA-B TIT PUBL FI";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;0,00;-76.423,50;0050;"(R)FPSM CEF CAIXA BRASIL 2024 III TP RF";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.07.00.00.00.000;12;1201;0,00;-27.152,35;0050;"(R)FPSM BB PREV RF IRF-M 1 TP";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.08.00.00.00.000;12;1201;0,00;0,00;0050;"(R)FPSM CEF BRASIL IRF-M 1+";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.09.00.00.00.000;12;1201;0,00;-98.489,31;0050;"(R)FPSM CAIXA FI BRASIL IDKA IPCA 2A TP RF LP";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;-42.681,36;0050;"(R)FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;-21.739,10;0050;"(R)FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;0,00;-30.209,30;0050;"(R)FPSM BB PREV RF ALOCACAO ATIVA";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.13.00.00.00.000;12;1201;0,00;0,00;0050;"(R)FPSM BB PREVIDENCIARIO RF IRF-M 1+";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.14.00.00.00.000;12;1201;0,00;-62.423,55;0050;"(R)FPSM BB PREVID RF IMA-B 5 LP";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.3.2.1.00.4.1.15.00.00.00.000;12;1201;0,00;-50.482,61;0050;"(R)FPSM BB PREV. RF IDKA2 TP";A;08;109;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;-1.400,27;0000;"(R)RECEITA DE SERVICOS";S;03;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.00.0.0.00.00.00.00.000;02;0201;0,00;-1.400,27;0000;"(R)SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;04;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.0.0.00.00.00.00.000;02;0201;0,00;-1.400,27;0000;"(R)SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.1.0.00.00.00.00.000;02;0201;0,00;-1.400,27;0000;"(R)SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;06;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.1.1.00.00.00.00.000;02;0201;0,00;-1.200,00;0000;"(R)SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.1.1.01.00.00.00.000;02;0201;0,00;-1.200,00;0001;"(R)SERVICOS DE MAQUINAS - PRINCIPAL";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.1.4.00.00.00.00.000;02;0201;0,00;-200,27;0000;"(R)SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA";S;07;000;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
9.1.6.1.0.01.1.4.01.00.00.00.000;02;0201;0,00;-200,27;0001;"(R)SERVICOS DE MAQUINA - MULTA E JUROS DA DIVIDA ATIVA";A;08;103;0,00;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\BAL_REC.TXT"
