codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
9.1.3.2.1.00.1.1.01.99.20.00.000;02;0201;0,00;-2,72;4002;"(R)RENDIMENTOS LEILAO SAUDE RV4002";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.00.00.00.000;02;0201;0,00;-1.862,93;0000;"(R)REMUNERACAO DE DEPOSITOS DE RECURSOS NAO VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.99.02.00.000;02;0201;0,00;-1.141,40;0001;"(R)RENDIMENTOS PODER EXECUTIVO - BANRISUL";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.02.99.08.00.000;02;0201;0,00;-721,53;0001;"(R)RENDIMENTOS PODER EXECUTIVO - SICREDI";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.0.00.00.00.00.000;02;0201;0,00;-595.129,69;0000;"(R)REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.00.00.00.00.000;12;1201;0,00;-595.129,69;0000;"(R)REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL";S;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;0,00;-45.846,45;0050;"(R)FPSM BB PREVID RF IMA-B TIT PUBL FI";A;08;103;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;0,00;-54.593,66;0050;"(R)FPSM BB PREVID RF IMA-B TIT PUBL FI";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.02.00.00.00.000;12;1201;0,00;-80.182,85;0050;"(R)FPSM BB RF IMAB 5+";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;0,00;-6.179,65;0050;"(R)FPSM CEF CAIXA BRASIL 2024 III TP RF";A;08;103;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;0,00;-62.125,68;0050;"(R)FPSM CEF CAIXA BRASIL 2024 III TP RF";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.09.00.00.00.000;12;1201;0,00;-41.552,50;0050;"(R)FPSM CAIXA FI BRASIL IDKA IPCA 2A TP RF LP";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;-36.864,83;0050;"(R)FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;103;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;-77.831,92;0050;"(R)FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;-19.225,21;0050;"(R)FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;08;103;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;-24.360,95;0050;"(R)FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;0,00;-115.995,37;0050;"(R)FPSM BB PREV RF ALOCACAO ATIVA";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.13.00.00.00.000;12;1201;0,00;-30.370,62;0050;"(R)FPSM PREVIDENCIARIO RF IRF-M 1+";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.0.0.00.0.0.00.00.00.00.000;02;0201;-3.885.299,95;-3.657.395,10;0000;"(R) DEDUCOES DA RECEIAS DE TRANSFERENCIAS CORRENTES";S;03;000;-3.885.299,95;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.0.00.0.0.00.00.00.00.000;02;0201;-1.727.750,13;-1.555.562,14;0000;"(R) DEDUCOES DAS RECEITAS DE TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES";S;04;000;-1.727.750,13;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.00.0.0.00.00.00.00.000;02;0201;-1.727.750,13;-1.555.562,14;0000;"(R) DEDUCOES DAS RECEIAS DE TRANSFERENCIAS DA UNIAO - ESPECIFICA E/M";S;05;000;-1.727.750,13;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.0.0.00.00.00.00.000;02;0201;-1.727.750,13;-1.555.562,14;0000;"(R) DEDUCOES DAS RECEITAS DE PARTICIPACAO NA RECEITA DA UNIAO";S;06;000;-1.727.750,13;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.2.0.00.00.00.00.000;02;0201;-1.713.945,25;-1.530.854,42;0000;"(R) DEDUCAO DA COTA-PARTE DO FPM - MENSAL";S;06;000;-1.713.945,25;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.2.1.00.00.00.00.000;02;0201;-1.713.945,25;-1.530.854,42;0000;"(R) DEDUCOES DA RECEITA DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM";S;07;000;-1.713.945,25;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;-1.713.945,25;-1.530.854,42;0031;"(R) DEDUCAO DA RECEITA PARA FORMACAO DO FUNDEB - FPM";A;08;105;-1.713.945,25;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;-13.804,88;-24.707,72;0000;"(R) DEDUCAO DA COTA-PARTE DO ITR";S;06;000;-13.804,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;-13.804,88;-24.707,72;0000;"(R) DEDUCAO DA RECEITA DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - ITR";S;07;000;-13.804,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;-13.804,88;-24.707,72;0031;"(R) DEDUCAO DA RECEITA PARAFORMACAO DO FUNDEB - ITR";A;08;105;-13.804,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;-2.157.549,82;-2.101.832,96;0000;"(R) DEDUCAO DAS TRASNFERENCIAS DOS ESTADOS E DO DF E DE SUAS ENTIDADES";S;04;000;-2.157.549,82;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;-2.157.549,82;-2.101.832,96;0000;"(R) DEDUCAO DA RECEITA DE TRANSFERENCIA DO ESTADO";S;05;000;-2.157.549,82;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;-2.157.549,82;-2.101.832,96;0000;"(R) DEDUCAO DA RECEITA DE PARTICIPACAO NA RECEITA DO ESTADO";S;06;000;-2.157.549,82;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;-2.002.181,30;-1.924.497,01;0000;"(R) DEDUCAO DA COTA-PARTE DO ICMS";S;06;000;-2.002.181,30;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;-2.002.181,30;-1.924.497,01;0000;"(R) DEDUCAO DA RECEITA DE ICMS";S;07;000;-2.002.181,30;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;-2.002.181,30;-1.924.497,01;0031;"(R) DEDUCAO DA RECEITA PARA FORMACAO DO FUNDEB - ICMS";A;08;105;-2.002.181,30;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;-125.536,01;-149.922,22;0000;"(R) DEDUCAO DA COTA-PARTE DO IPVA";S;06;000;-125.536,01;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;-125.536,01;-149.922,22;0000;"(R) DEDUCAO DA RECEITA DA COTA-PARTE DO IPVA";S;07;000;-125.536,01;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;-125.536,01;-149.922,22;0031;"(R) DEDUCAO DA RECEITA PARA FORMACAO DO FUNDEB - IPVA";A;08;105;-125.536,01;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;-29.832,51;-27.413,73;0000;"(R) DEDUCAO DA COTA-PARTE DO IPI-MUNICIPIOS";S;06;000;-29.832,51;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;-29.832,51;-27.413,73;0000;"(R) DEDUCAO DA RECEITA DO IPI/EXPORTACAO";S;07;000;-29.832,51;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;-29.832,51;-27.413,73;0031;"(R) DEDUCAO DA RECEITA PARA FORMACAO DO FUNDEB - IPI/EXPORTACAO";A;08;105;-29.832,51;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
